Word,Frequency
屋還,1
炊事,1
說明,1
網站,1
味重,1
寢具,1
髒亂,1
房為,1
儲物,1
皆,1
櫃子,1
倉庫房,1
現,1
後發,1
現場,1
顯示,1
訊息,1
系統,1
即刻,1
软稍,1
近能,1
快人超,1
叫外,1
直白,1
胡姐,1
柔柔,1
温温,1
拉唯一,1
tefiu,1
小胡,1
超级友善,1
美食美,1
整治,1
停前台,1
错多,1
不远地铁滴滴,1
足干净,1
回顾,1
摊档会,1
密集,1
环天河城,1
佳天,1
站员,1
爱近,1
蛮敞亮,1
超高高层,1
树荫,1
塔花城,1
蛮快,1
错落,1
水味,1
andthisisagreatlocationforthecity,1
sThebedisexceptionallycomfortablehotelserviceisexcellent,1
zhouforweekend,1
mygotoplaceincentralGuang,1
MysecondstayhereThisis,1
连不上,1
错看,1
微小,1
玄学,1
算江,1
闭塞,1
overallisgood,1
测温,1
theroomismuchbetterthanthepictureitisstylishsimplesparklingcleanandcomealonewithstovebutIdidntbringanycookwareorutensils,1
哎算,1
事业,1
好换,1
p,1
小生物,1
冰冻,1
杠杠,1
优选,1
双床,1
欣然,1
观景点,1
写实,1
领事,1
高直,1
TianhedistrictWalkingdistance,1
Locationisverygoodandyoufeeltheupperscaleareaof,1
風情,1
當地,1
時髦,1
清住,1
美直,1
粗糙,1
thankyouforprovidingsuchanawesomeplace,1
地性,1
球椅,1
速度性,1
helocationandcomm,1
错直,1
椅望,1
近晃,1
资源,1
住栖,1
曼姐,1
曼,1
加加,1
幔,1
强求性,1
店点,1
mtometrostationZhujiangNewtownGoodvaluegivent,1
unicationflowwithhostthoughtheflatfeelsabitsmallerandolderthanexpectedOverallOKforashortstayand,1
错什,1
用心良苦,1
坚定,1
高小复式,1
太臭,1
摇,1
太空,1
图亮灯,1
卫星,1
凹陷,1
软右边,1
硬点儿,1
德然,1
面面俱到,1
ImaycomebackifinGuang,1
精致感,1
旁边性,1
住床,1
快性,1
平房,1
离k,1
香什,1
徳,1
清性,1
失效,1
zhouagain,1
没领馆,1
helistingwasnotcorrectIwouldstayagainthough,1
helistingisnottheroomthatweweregivenItwasalsoabitconfusingbecausetheaddressont,1
雙人床,1
相隔,1
噢会,1
總體,1
員還,1
解決,1
較快,1
房門,1
點混亂,1
遠,1
少食店,1
實拍,1
兩張,1
间人,1
指導,1
谢谢丹丹,1
丹丹,1
镜柜,1
磕碰到,1
妖娆,1
畔,1
痴别,1
GoodNotbad,1
热心人,1
漫出,1
差隐私,1
嚣张,1
调风,1
算是性,1
膏,1
悔青,1
肠子,1
关节,1
大整套房,1
强生,1
刚刷,1
吵阳台,1
调出,1
小然后,1
優點,1
节业,1
过路人,1
身都,1
狭小,1
线客村,1
管理处,1
碎,1
谭村,1
宿内,1
塔民,1
亮灯,1
迷宫,1
Espaciosuficientesivasdetrabajoyllegasporlanocheadescansar,1
点力,1
人吹,1
大哥大,1
一起性,1
抑感,1
重其次,1
脏迹,1
停下,1
客当,1
访,1
感知,1
客户化,1
般给的,1
无敌美,1
过桥,1
问题性,1
麻辣烫,1
荟萃,1
广纸,1
Aniceflattostaynearmetrostation,1
好灯,1
vip私群,1
棒哦会,1
错投影仪,1
延珠江,1
差总,1
热水一会儿,1
差床单,1
粉面,1
Cstore,1
空调口,1
任何人,1
大汉,1
诸多,1
自反省,1
大事,1
狭隘,1
心胸,1
退房,1
置身事外,1
临时工,1
雇,1
从头到尾,1
糟透,1
广州塔站,1
群里人,1
一劳永逸,1
HiddenbyAirbnb问,1
敲门问,1
九点半,1
张大床,1
马桶套,1
名气,1
初印象,1
间号,1
群聊,1
閣樓式,1
菜烧,1
Thepicturesont,1
流苏,1
望西塔,1
干净吊,1
热开,1
出风,1
床单凉台,1
西塔水,1
迷惑把手,1
吱,1
用力,1
水床,1
生锈,1
搞掂,1
发床,1
借性,1
实习,1
月租会,1
干净度,1
开森,1
宽敞性,1
房女,1
放心点,1
高极力,1
西塔性,1
回复率,1
旁离,1
力哦,1
百分百,1
一动会,1
Greatlocationandniceapartment,1
andclosetothesubway,1
GreatroomVerycleanandcomfortableplushasagreatviewThelocationisgoodlotstoeataround,1
again,1
GreatstayVerycleaneasytoaccessgreatlocationWouldrent,1
部位,1
套有,1
雅,1
备份,1
棒景观,1
破破烂烂,1
橱柜门,1
错泡,1
强后,1
德但,1
木屐,1
楼房东,1
百年老店点,1
行行李,1
灰洗,1
闹钟声,1
投影棒棒哒,1
柏林,1
广角拍,1
无差别,1
邨,1
说真,1
山玩,1
久可是,1
大方可,1
尘味,1
蹲厕,1
流动,1
梳头,1
寒心,1
掉落,1
超级大瓶,1
挺脏,1
花隔音,1
行便宜,1
欲望,1
离天河,1
梅花园,1
主食,1
鼠蚁,1
蛇,1
山脚下,1
蛮全,1
苏苏,1
小路,1
匹,1
丑,1
荒凉,1
偏别,1
眼见,1
屁味,1
制冷门,1
肤,1
倾倒,1
桶装,1
茶水杯,1
横行,1
晚餐所以,1
薄开,1
密密麻麻,1
苍痕,1
底座,1
代替,1
小事,1
猫眼,1
喂养,1
赃物,1
附着,1
橘子皮,1
共同点,1
爱情,1
腼腆,1
内向,1
枯燥,1
朴实无华,1
值班,1
狠狠,1
锅具,1
夜色,1
AbsolutelyawesomeexperiencetostayatKatesWebsitehiddenbyAirbnbkate,1
棒点,1
数不胜数,1
ituparrapportlaCantonFairprocheduncentrecommercialetdumtro,1
Trsbonappartementtrsbiens,1
GreatlocationNiceplace,1
Isreallyconveniance,1
Locationisgreatonlytake,1
慢但,1
宜人,1
江风,1
一应俱全小吃店铺,1
地铁什,1
挺nice除,1
房外,1
续住,1
伴其次,1
毫,1
锁芯,1
哈哈哈不过,1
verymuch,1
yhost,1
locationIntownforCantonFairClosetorestaurantsamallandmetroEasytogettoGoodcomm,1
low,1
CGV影院,1
Niceandtidyplacetostaywithconvenienttrafficconditionandbeautifulenvironment,1
燒,1
宿期,1
暴露,1
嘎吱嘎,1
满意棒,1
排布,1
非常值,1
小格调,1
雪星,1
少数,1
错地,1
水压貌,1
满满入,1
沒問題,1
Highlyrecommended,1
可靠,1
肉店,1
错路,1
小小支,1
支,1
线指路,1
基本什,1
烟花结果,1
卫生一,1
舒服房,1
纸灯,1
热水热,1
時還,1
有喜茶,1
范点,1
洁白,1
暖色调,1
卫生蛮,1
软点,1
仿古,1
调离,1
好吃哒,1
原度,1
应变,1
复快,1
盯,1
放榻,1
屋顶,1
展区,1
站出,1
有求必应性,1
四点,1
姨定,1
NicelocationRecommendtoeveryone,1
离保利,1
固定器,1
间旧,1
符投影仪,1
耽搁,1
完美主义者,1
眼用,1
开门怪,1
出水口,1
雪coco赞,1
茶喜茶,1
近奈,1
句号,1
粗心,1
携带,1
那儿,1
浓厚性,1
本末倒置,1
纸盒,1
支撑,1
热水花,1
面盆,1
插板,1
尾用,1
冷一会,1
酸马桶,1
适当,1
吐,1
酸味,1
搽头,1
大大咧咧,1
薄一点,1
店门,1
屏风,1
软哦,1
钟上去,1
童鞋,1
ls,1
VisitingforCantonFairandcouldnthavebeenabetterlocationA,1
xttoamallandstarbucks,1
Stylishchicandgreatlocationrightne,1
周邊食,1
杭州,1
ExcellentLocation,1
红餐厅,1
蛮合,1
累但,1
浓浓复,1
andsherepliedtomeimmediatelyImverysatisfiedThanks,1
zhouforbusiness,1
Ineededtoaskherafewthings,1
TheapartmentislocatedclosetothecantonfaircomplexclosetothesubwaystationwhichisreallyeasyandcheaptorideTheresalsoashoppingcenteroneblockaway,1
MystayingatKatesapartmentwasextremelynice,1
新人,1
IwasabouttocheckinIhadtocallthehostattheeveningtofixtheTVetcHopethisplacecouldimprovetomatchwiththesuperhost,1
ofcheckingattheverymoment,1
andthehostwasniceButthecommutationandsomedetailsweremissingsuchasIgottheinstruction,1
TheplacecomparedwithalotofotherplacesIlivedthroughAirbnbIfeelitwasokItwasgoodbutnotasgoodasthosereviewswroteIngeneralitwascleanandthelocationwasfine,1
GreatplaytostayforCantonFair,1
knivessoisuggestyoubringsomeweusedsomedisposableoneswesavedfromtheairplane,1
therearenotforks,1
ofeltverysafeintheneighborhoodHighlyrecommendifyouarevisitingGuang,1
VerycleanandpracticalplaceSuperclosetothesubwayandaminimall,1
VerywelllocatedifyouaregoingtotheCantonFairitisrightbyanewmall,1
KateisatruestarShemadeourstayabsolutelyamazingWedont,1
Veryniceandcleanapartmentveryniceowner,1
Greatviewexcellentplaceforsmallfamily,1
ofherproperties,1
ChinaagainIwilldefinitelystayinone,1
onceagainforbeingawesomeWhenwevisit,1
Ifoundafriendnotjustanapartment,1
Ifeel,1
ofKatespropertiesSheisatrulygenuinekindpersonwhowillhelpyoumorethanyoueverexpect,1
Ifyouarelookingforaplacetostaydefinitelystayinone,1
andarinsoKatewasexceptionallykindthoughtfulandamazingwithcompletelyguidingourstay,1
speakm,1
amostotalmenteestelugar,1
itwasreallyeasytocomm,1
quellegamosmuytardeporlanocheNosrecomendaronlugaresmuybuenosRealmentepudimosforjarunaamistadmuybuenaconlasdospersonasmaravillosasRecomend,1
daantesdeldadenuestrareservaporms,1
Estamosmuycontentosyagradecidosporlaexcelenteatencindelosanfitrione,1
调试,1
湿身,1
Laparalaprximaferiaqueremosquedarnosaqudevuelta,1
ChinoyotroTailandstenemosmercadoslocalesymuchoms,1
AlrededorhaymuchascosasparahacerestlaestacindelmetroalfrentetenemosunMallsepuedeconseguirmasaje,1
adosconellugaryconlosanfitrionessonsperformidablesyamigables,1
Spersperrecomendablenosotrosestamosencant,1
unicatewithKatesheanswersveryfastly,1
TheapartmentcouldbebettertakencareoffbutisokforafewdaysAlsoifyouarenotusedtoeatwithsticks,1
ofherplaceisveryconvenienttousWedidnthaveanyproblemsduringourstayAndverystylishplace,1
胜围,1
住柏,1
玩大,1
特朗普,1
日程,1
回收站,1
感差,1
N户,1
窍定,1
鬼迷心,1
竹子,1
可疑,1
高颂,1
同等性,1
小钱,1
鼓捣,1
密码什,1
抓,1
痒醒,1
水续,1
神,1
优缺点,1
吗ps,1
洋气,1
挤出,1
慢慢晃悠,1
节约点,1
顾此失彼哦,1
Thelocation,1
N,1
KateisawesomeHerhospitalityhasexceededmyexpectation,1
Greatview,1
sforeatinandtakeaway,1
狂风暴雨,1
可想而知,1
茶几摇摇欲坠,1
区分,1
B梯,1
发密码,1
单HiddenbyAirbnb,1
简简单,1
无火,1
so极力,1
房东放,1
鼻,1
刺,1
晒衣,1
解楼,1
软太弹,1
明明白白,1
做噩,1
冷一会热,1
nice人,1
简餐,1
栋问,1
无潮霉,1
哈哈性,1
功率,1
新城性,1
折扣,1
合宜,1
近团,1
代取,1
超跑,1
防控,1
测量,1
电视台,1
长湴,1
常温,1
到近,1
庆祝,1
旅行装,1
贵重,1
oftIwasverycomfortableandrelaxeditfeltlikeasecondhomeThisisagoodlocationforthecitycentreIhopetostayagain,1
Ienjoyedmystayinthiscosyandstylishl,1
GreatplaceoverallRecommend,1
惊喜性,1
停车离,1
高落,1
干净l,1
丫,1
便利会,1
消过毒,1
房感,1
错续,1
麻烦点,1
夜班,1
一站式,1
防蚊,1
康码,1
穗,1
勤快,1
公寓值,1
金融城,1
车流声,1
台望,1
错阳,1
饮用,1
oncall,1
头撞,1
错能,1
微商,1
新城k,1
安心点,1
皮屑,1
导错,1
超级高,1
托实话实说,1
说托,1
一呼百应,1
分摊,1
停车券,1
夜里三点,1
Stylishspace,1
Niceplacecleanandconvenient,1
距离潭村,1
动车,1
边栏,1
池,1
双人江,1
打折季,1
清洁工,1
snearbyIwouldhighlyrecommend,1
zhouandmanystoresandrestaurant,1
ItwasacomfortableplaceasdescribedinthephotosNiceviewofGuang,1
GreatexperienceVeryclean,1
棒前台,1
星御,1
依依不舍,1
烟房,1
旅居,1
超级棒真,1
lifesGood,1
地势,1
小刘,1
公寓尼,1
窒息,1
得刷,1
lylocated,1
小镇,1
接入,1
酱紫,1
发房门,1
视角,1
那款,1
饶,1
头水,1
示意图,1
写字桌,1
铺地,1
巾,1
间关,1
大暴雨,1
后退,1
开业,1
延,1
公寓性,1
温算,1
就是说,1
美宜佳,1
档点,1
齐全淋,1
辆,1
冷开,1
比住,1
现在性,1
台脑筋,1
弟,1
交汇,1
黎,1
c口,1
热点苟,1
电信,1
行WiFi,1
联通,1
简易店,1
头肿,1
都ok,1
齐全nice,1
看所以,1
连不了,1
新床单,1
CleanandstylishApartmentcleaneddailywithdrinkingwaterprovidedGoodlocation,1
停车窗,1
家来的,1
住除,1
起居室,1
ThepeopleatthefrontdeskwereveryhospitableTheroomhadaverycleanlivingspaceandbathroomItiscleaneddailyandtheTVisexceptionallybigItwasaverycomfortableexperienceIhighlyrecommenditandweplantostaythereagaininthenearfuture,1
Itsjustlikethepictures,1
地闻,1
隔间,1
凉h,1
姨超,1
碰见,1
小庞,1
mfromthemetro,1
好感,1
茶坐,1
卧次,1
马不停蹄,1
无论什,1
话性,1
省钱,1
安静楼,1
深色,1
回归,1
少见,1
调料什,1
里离,1
古德古德,1
超棒棒nice,1
Thehousewascleanedviewfromapartmentwasamazingrecommendtostay,1
拖延症,1
交融,1
过床,1
夹脚会,1
公交线,1
公寓门,1
江饭,1
张图,1
yhostDefinitelyrecommendastayandIwouldstayhereagainifIneededto,1
GreatcleanplacetostayveryclosetoshoppingmallandtrainstationExcellentcomm,1
麻烦超,1
上聊,1
未成年,1
蒙混过关,1
横琴,1
停车票,1
配锅,1
楼座,1
监控,1
台调,1
付款,1
收款,1
airpods,1
找回,1
高除,1
漏洞,1
干净利索,1
责,1
人人,1
遵守,1
气气,1
客客,1
变脸,1
警局,1
警察,1
派出所,1
警察局,1
监护人,1
软住,1
减震,1
塑料感,1
挂绳,1
oft会,1
民宿l,1
蹦蹦跳跳,1
探索,1
储物,1
机关,1
迷茫,1
懵懵懂懂,1
关键词,1
缘人,1
挂锁,1
全栋,1
晚班,1
吵死,1
如意坊站,1
恰巧,1
滚烫滚烫,1
眺望,1
bang,1
形状,1
贝壳,1
YougetwhatyoudexpectlivinginahotelroomStillverypleasantthough,1
Thehousinghasbeenhotelizedmeaningthatitsrunbyahotelmanagement,1
停运,1
霓虹台,1
